round,group_id,sender,receiver,application-id,amount_send,asset_id_send,amount_received,asset_id_received
27417493,FCKAY7y0HjdX1foY8qv6/7go7vSQAw1Z+8u5rePj+10=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,229910079,31566704,229679,31566704
27417493,A7jQnpUsgzRTEe6duuO7nNVYktHh+hE+Hteo3/a6UxU=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,57586250,31566704,250713997,0
27417607,GklbYLnmTGoqp6LVO2dzj/Y9O6SIout8xrR/aOACaRc=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,1337656,0,305750,31566704
27417607,VMEaedMVvUJ/r+BbV5XwJblG9eG8LzonF1VOacBotj0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2527649,0,577720,31566704
27417614,i3wOW3crhN/nXKNxyOyZGiVnjDqNO4dzJHttmeBzYm8=,45DOW7ZY65CS5BMNLBZFOCYY6YIM4NTHPSVPEAOUUGB25OY5NT6CJGB4XA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,321874791,0,73494389,31566704
27417631,8eyWUD37Uj2mYsox6R+Mtkx6sntlTKEUOBk3iUi54gg=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2VEJODTD227LZFS5LMYOFT2OSPB2QQHK2PJNXQDTBNQAQHMCS5WJAQDWGQ,628705194,1212193,0,52844978,444035862
27417631,O5N/SaIb5CNFCmsVSnYKLS9RgIDvHn/fWywEmy/OIZ0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,CO675M2AKWL53XMEVEEOLB4KUTKJDG7Y3OXZADZKVEMZBDGIOWPBZ7WXVI,1050202752,791519,0,1152476067,1029725590
27417633,0ze3zSzSaJmjWKtOK+7K9FvmywRLUPj/Ub5QgwnzCGU=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,CBVNVIWRHHXN7VJONJ3P7NXAQA4HAYIASSOXE53MG4GKT3BTJFGFLBKLS4,870633281,516779,0,479465,712012773
27417639,K6oFo7IknmTXzcVNN5bX3ZhXxRidVc2sQS/g6+EF1v4=,THHAH3HIBXDRBTDOIBXTQOTKTE3LA2WYIOXZVJYXQ7W33LDOQGYO6X7NEE,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,1090154,31566704,4746097,0
27417647,WlAWeluLaQx6inObVaUP+YE2C36lQW9K3d9b+zuyP8U=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,CO675M2AKWL53XMEVEEOLB4KUTKJDG7Y3OXZADZKVEMZBDGIOWPBZ7WXVI,1050202752,2810580,0,4081482601,1029725590
27417647,ZGIOnYLLbEqUL3uBBrZ7msWPtB6kRobJzIOA6djZ2PU=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,LUKPHRCKPCX4SC32ZI2BXH2OQ3HDCQGKFTFCZEVXOWICY4AG7AQ4S5NKEQ,607645439,1073272,0,244299,465865291
27417657,9g7kGIwRm8g4DNaxJmdZVbQwW84ocX8OjWRcKEoJ1Ks=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,229967000,31566704,229333,31566704
27417665,m7tHuhGVf4nP3ooyM0KaVW0BKREv+TyDrjHlCb08BUk=,UFQX3PJZ4JYFOCFZY52FSSWGIVEYKL5XQP6DLMC2YOBNMQH7SZ2YDDVJFI,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,223542877,0,51055912,31566704
27417698,wf99iIDvlraDZwxV/U7+zZWdezS3n5WONbP3o8beZLM=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,4LPUBLXN3PPGB3NEUOIRLRAKFZ45IMVKAWUUTF56NCJ546RLIQHKFI4VLE,1042332502,855737,0,184,401752010
27417707,C1sY2xshxDhQHM1Jo/RjRhz/E+pHQTqCTikmcYMj/No=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,64031881,31566704,278690615,0
27417710,HYYSLOmYTSsgA1dAbIXybdkPg23eg3NrPZmfrFmgfEc=,W2IZ3EHDRW2IQNPC33CI2CXSLMFCFICVKQVWIYLJWXCTD765RW47ONNCEY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,21060428,31566704,91656171,0
27417740,eynkJuKPPygWdbI1TESplzxW/TiavclafL0eZ2xRYmY=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,1723458,0,394526,31566704
27417744,aePEiTXh2GSEUALVfEPY/8bIJe03jbbDl8jImvrrWts=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,14001337,0,3204483,31566704
27417751,g9c7FOJ0pH9j63hspDoSXDiQjSLpxorc9yluHYP7nDQ=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,5452297,0,1249526,31566704
27417751,cL/B/UCYUybXmKwtnPsbrY5pt/yQzpShMUInY6sJePU=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,LTGRYWVYIHTMRBESAF6ZJA5JBXR5KPCC6S4T2GDPSEJ5ZHHPIDVDKUJSPE,662102761,7464658,0,87035663,452399768
27417752,SnuScRWy6FaRRgGn2iiff0Teq2wGcWUvqxBvPoB9qSU=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,4786297,0,1096531,31566704
27417767,hWx+hUopYoy4ayQIe6sXQE3eDlWaCXO9s/u13txuMjk=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2344362,0,537792,31566704
27417767,WtJ2UMjX0JdW4/1vnxGmVxIBArgsdpDeFEvZWaIuzcQ=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2605398,0,597635,31566704
27417767,sYS1eKyoLSh9i4STpPHn9FtHSbmqHM+Q1P0ws0jNljo=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,3720984,0,853141,31566704
27417792,+RUGDMw2FulLcy04Lh3D1VfygTTDqF3fRxzSe5bZsKU=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2980567,0,684112,31566704
27417792,bS9/741S3GnFBahpGmLWmwI0MZfV8CLxC3HA3zabOFM=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2388248,0,548122,31566704
27417793,LgSPKHdR7BkxFpx8WRdiW/yFxS1Zzw7g8+iJJuEgvyc=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,14080085,0,3230815,31566704
27417794,0j2QMKWPZbHADPt1B6G5CtMCbX8CWui3Wlj5PEtuU5E=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,LUKPHRCKPCX4SC32ZI2BXH2OQ3HDCQGKFTFCZEVXOWICY4AG7AQ4S5NKEQ,607645439,2720323,0,621211,465865291
27417798,wjhtaTJBmvrUtvTwqch42lZBNgdEvA9hZWeA7vunuo0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,LTGRYWVYIHTMRBESAF6ZJA5JBXR5KPCC6S4T2GDPSEJ5ZHHPIDVDKUJSPE,662102761,3074594,0,35858622,452399768
27417808,Hq/nEO7C0r4ptxtVGS6dF83Et9Gc34j7xnqpsYriSc0=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2422779,0,556896,31566704
27417808,gktXep8q8ZmD6qudzYZgKY7QCLX7UqRKKT2FwJNzFGY=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,1890928,0,434622,31566704
27417808,1Np/vjwUuO2mCq2p1R+MZqtZagSzvS9v5F14tkEMtIw=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,837955,0,192593,31566704
27417808,VHG8YG51vtp9CaBLis504WjRj2cKx+95QJKFF0QVbaM=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,LTGRYWVYIHTMRBESAF6ZJA5JBXR5KPCC6S4T2GDPSEJ5ZHHPIDVDKUJSPE,662102761,11107222,0,129760200,452399768
27417808,eWf1C4U2JwJIJMHWbuiRddE1bIOojaKC2jPBFXSw6EY=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,2573951,0,591565,31566704
27417808,tPqAKx2UcG+ws9RqkMpJc5duJ0KqVQRSjDUNTXJ5TRY=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,28080085,0,6451048,31566704
27417816,puFAVR/xherYm3Og+Kkv4TWE7OKrirHGjU6OW8Spzbc=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,11001337,0,2526150,31566704
27417831,/ZZqim960YtjBc6daDHW3ykZRRbgQWZQ7ZjDqbYlXvs=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,5437500,31566704,23536273,0
27417831,zLZGBFdtvZJw8odPlJ6sf1S11bQHthIQC1ebtXuWj1w=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22960000,31566704,99375689,0
27417831,HTGp/Lf68z2U+3A0vZeJI80jw2zJEaURtg29EEWmSY0=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,760436,0,174877,31566704
27417888,3uHI06ASuPVZM1qpNyVR1Vlcl3hUntyAde2AymHWWbk=,YN24XYEPIOAG6327RHY5FO2TZ3AHSCZ2U463TNGTMAEOPROYJGRBOF7FNQ,ZZJNP4QMRQS5IWRIT57P6RQJ2EPK4LBDWNAUNF7EXOUNZU4BUTDXIDHI6I,613217007,37999984,0,8573783,312769
27417890,w5el9OgLvabhHfYS86xQUe55hWXpjqYR/HcYTzwBGqg=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,6873957,31566704,29899810,0
27417890,ookk9jlfky7s4+lJqruUhI8O0tBFckiZMgzapzYs5vs=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,6PJ4XX2N3HPKB2QBO554GIJYIVYARVOZ3X2O6R7ZFBP7WPJM75FG2QXGJE,701273050,1565601,31566704,1566037,312769
27417891,QG/QvgmizjgbKsWO2nsc3mj7SyqR3XU1KnH2gDymy90=,EVESCVBC6VDIJAZM3HMUGYVQLKWHH4YJBMDV5EF65RMS67TFS5URZQ5YNY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,80036939,31566704,348778219,0
27417984,1OZT8BTVZgEzlhdYetb7PnTOJSjtyxGreCMwSFoQabs=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,17227500,31566704,75070684,0
27418002,t48zSNIep+Y+EzsCZvT9kWdOHKWSCrBe3Q5YVUa6QEU=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100131970,0
27418006,Qyfu4jF1cdBhgCh2Xz9/rv6sWmlitdOAeWmUxREQcZM=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100128254,0
27418013,ZDbTE5gpA0V+B8qipG3TLPus1sy/qVaLPRu34no79Is=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100124539,0
27418049,frdeh9q4bvaSxHZ4CeOiBmreVHHq+qFtXsHEx2SQvfM=,TDVXCSQXMHSEJFBFVQD2S5QA7FLSVZHJ5PLAAJ5ZSKTBQFZQJVDZCKKZ4U,DJOWC6JFPZMWXKCHKWCWOSVCJI6YM27HW56LKXEM2RS6PM2XVOJWHOFC74,682482359,716035162,441139422,26478625,0
27418363,stGaPrbS64f2eXe10wJtdkyqeXZT+BvDAhPdl1JkNQQ=,3W5TUYTCX7YYEGWNDJ4XF5AHQ3H4TFU6TEVNGXIXK4PQIZLI75BKGEDSBU,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,60538931,31566704,263751983,0
27418391,P/Jant8QWxe7BlvUvM9n/smQCPjy2KYDAxFIRVa2iwo=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,LTGRYWVYIHTMRBESAF6ZJA5JBXR5KPCC6S4T2GDPSEJ5ZHHPIDVDKUJSPE,662102761,1218296,0,14197603,452399768
27418599,BvB445OTSpskgBJwUdD+iXiZR3exDDqxCKgsinKx3hQ=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100109651,0
27418611,p2ln7ssZXPH+fUh9vCObJ3weKkx5dbKSzkpSf3X29yk=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100105937,0
27418624,JZm7CgqrmjokwXbEfyFC+9EHP58UKgZUKHZUaNeKvgc=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100102223,0
27418668,XaXj0liuOI/bHVzcYSTqniYCJDjrQ4i+RDAncY/6NQI=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22980000,31566704,100098510,0
27419091,v9oVJGdjwaWYsrUf26v97R02BN9XRjW2sWRmi5RsZ2E=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,22950000,31566704,100106806,0
27419102,oQ3baT78Vd5LLS1fd/i/w2PWc5hf8XJuUOGVtdn+E2M=,OP7Q2IEUKENEEV65G7YW4H5RI4M7A4EXRU5EUAKUFNLRYCZLLM4CBFTLXU,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,8023336,31566704,34996533,0
27419143,gsFNEgJp49JjRBgZ1bhCn66dBBI3cAE3qSvsZqCFzPo=,2CNH5WFRFBI2CAQP3LPWNKLMU56A6D5SOXAQZABU5JDOBTOP2NVYE2NIMM,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,100000000,31566704,436146303,0
27419150,1Ldo8quQIa6Ke89A0vSpeBayvhyvop8LMLkCsXcieQU=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,7A2AJUBIUKBMIOIJPHJYOW3U7LOBTA6FXHTNMEBXWL3HLFB7PBV3FUL67A,624032309,561375,0,15681643864,342889824
27419157,eIaPT5unkWb2JieoShVLBZZQXasI94bqnKiJQAZeQa8=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,178182349,0,40624908,312769
27419157,OiQ22wmtctHhVfcGjoNaIGwK8LmprOZbE70nI6m8YNk=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,ATYRKYZ2TKJPXJVXTMQGRZ3V5GXUDRYRLOYWF7H3RRV4HDK5OJZ5PJ4FGM,607645439,43117264,465865291,43117264,465865291
27419159,urZVQzFgu4/rV7EeMpUDn43Yu/JewT05WNifnL6vJ44=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,6699029,31566704,29211732,0
27419175,IG3B6ftprahlcz7OJLrjkPxg4kTKUmw2mp7TDY78zwM=,5IIKF3SY2RFL7VZDRDIAQ3GVEELOQSTHTHMHNE36FC32IRRGCBKR2TW4LE,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,42115972,31566704,183643335,0
27419277,FnlBcKPNZG898zGJA112dR2qYsR/OHnzTVd4zcSK+tc=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,17023259,312769,74289447,0
27419284,5M+EzGv2M10v618uomGQIkouwVpiGhQ81oaIQBeUrHQ=,2CNH5WFRFBI2CAQP3LPWNKLMU56A6D5SOXAQZABU5JDOBTOP2NVYE2NIMM,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,777339490,31566704,3387292091,0
27419314,dyo3v1WgK/Uh8uqoX/gblU47bhWmMKevcdTnBmq7SfQ=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,CO675M2AKWL53XMEVEEOLB4KUTKJDG7Y3OXZADZKVEMZBDGIOWPBZ7WXVI,1050202752,718596,0,1067266809,1029725590
27419426,ZDUTr6ZiLRhkTMf+XqlO71jo4lA2mbVmtZ1O2aaBWH8=,2D23GB3SWJME6RNNTTBOV7ZYRQMFFZCTYXZR6LZGB4JAIJQOBYCO53TSGI,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,778327134,0,344817279,777628481
27419474,LD7ZESKMfCqlYfRRWMIMe+5yMfyN8qADKLlw7hxhMxY=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,ZF5DPUS64CEMQKDIC2JGSPK3LNRPIIDXPEI56I5Z4XG3O6QUY67PVUBQLQ,880779287,899735,0,27787206,747635241
27419936,6cM5ny2aZfimyHI3aXHMcN5S7y3ODbPRTbzBFtPL2Co=,3I55FW2GNABAJ3IQYOZJNFYNY7FVENFGRCFH5RJJCXFMXANABJYFAATOBA,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,8460000,0,1929656,312769
27419942,WPwqfvwwwWEBfx7shUZrGLCX5Wmpk4pt3MmlSEQES74=,JI5UCTOEBGG6HE5XZ6EOCMNNSZWMCGAPBO5AVJAOOBIPGIKBETALG5MVBA,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,44685157,31566704,194588145,0
27420089,2ehpPXVvVvYebIUg0RpGcaSpZYi2IUzUWnujcw61fBE=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,MUGDC5IFPGEJQLZWYTDTBKPZMWQS6ALNJ7RKQT5CYASSGMKBE6VETMEDK4,661744776,3488947,0,3556,386192725
27420261,Rp48CnTB2yszYxpdVRs4pFPdRs2A00sJE607XEiwPuI=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,SVZS7Q7QMVHZONDHZJHR4564VTMEX3OQ5DSYBWKR5FJFTPZLVG3EZIWC34,777628254,100000000,0,22825753,31566704
27420261,VJIx8kLZGAdOZeb14pVT5PWBLReK+Sogrp1kWTCi69A=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,L747MOJV43QCLY4HSWVPL2A5SW62IBLA5XPTI5R4HO32WVAWOO5OBCEP3A,620995314,100000000,0,22825307,31566704
27420261,F3iRLjKu2uTNM+YGYN/knpAI+k0LsGTzIACFqMjRQ+U=,RORVJPXFE4LWINZUW5RTVHZUEIUEIGCIENAZNSKRQJ5EENNRL66FANKIBY,2PIFZW53RHCSFSYMCFUBW4XOCXOMB7XOYQSQ6KGT3KVGJTL4HM6COZRNMM,1002541853,100000000,0,22825272,31566704
27420334,ydkvio0dnJ93kgyW1W4i8bJyoabij3kU97k5yCsDqbI=,HS2YUNZNWS4S6YJUEZTHYLBTVOZ6YBBPXMIEF3PQOCSH5DPMUD24O677BQ,NGIHJMECRSFHIEQDHBVTLR54K7DOZWM5M6UM3A5CIOYSP6H3QTGSHHGJCQ,605929989,1080085,0,246801,31566704
27420428,ApW6oBNNwm/yDw/BYUKeKvy5uK47F89hu9Ziqf04574=,J4BJWP67LHXT7LQTWZYWJGNSB25VZMO6SFZPKBSY7HJUCXJIFVE2PEOTVA,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,35014483,0,7983276,312769
27420428,GQxDEb8PVytXKCDXrmtJz+SiaDYql5thhQFXzbp7Bjo=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,2441492,0,556463,312769
27420430,Zd9VN5SwdPUSeUm9ZsCUGe+RRSTUs7K8y6TDXX569VY=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,UXCJORFWJBXMK46HDXRKRIA5546AWFIW4KSQ6TLCUGIK2M5RQWGS2TMDUQ,777639704,24013224,0,5471731,312769
27420430,M+iRVbFMv4yx/PQtfXCWNqyp8awnzZ5e/s+an1BBzpE=,AACCDJTFPQR5UQJZ337NFR56CC44T776EWBGVJG5NY2QFTQWBWTALTEN4A,ZZJNP4QMRQS5IWRIT57P6RQJ2EPK4LBDWNAUNF7EXOUNZU4BUTDXIDHI6I,613217007,2294840,0,523073,312769
